areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate
E12000008,South East,region,26/07/2020,37,5,,
E12000008,South East,region,25/07/2020,49,2,,
E12000008,South East,region,24/07/2020,65,1,,
E12000008,South East,region,23/07/2020,78,3,,
E12000008,South East,region,22/07/2020,79,2,,
E12000008,South East,region,21/07/2020,80,5,,
E12000008,South East,region,20/07/2020,88,4,,
E12000008,South East,region,19/07/2020,49,4,,
E12000008,South East,region,18/07/2020,55,3,,
E12000008,South East,region,17/07/2020,49,4,,
E12000008,South East,region,16/07/2020,64,3,,
E12000008,South East,region,15/07/2020,64,4,,
E12000008,South East,region,14/07/2020,64,7,,
E12000008,South East,region,13/07/2020,68,5,,
E12000008,South East,region,12/07/2020,31,3,,
E12000008,South East,region,11/07/2020,35,6,,
E12000008,South East,region,10/07/2020,76,5,,
E12000008,South East,region,09/07/2020,85,9,,
E12000008,South East,region,08/07/2020,82,5,,
E12000008,South East,region,07/07/2020,56,5,,
E12000008,South East,region,06/07/2020,45,6,,
E12000008,South East,region,05/07/2020,58,3,,
E12000008,South East,region,04/07/2020,29,10,,
E12000008,South East,region,03/07/2020,60,4,,
E12000008,South East,region,02/07/2020,60,7,,
E12000008,South East,region,01/07/2020,68,5,,
E12000008,South East,region,30/06/2020,59,5,,
E12000008,South East,region,29/06/2020,78,5,,
E12000008,South East,region,28/06/2020,44,9,,
E12000008,South East,region,27/06/2020,55,8,,
E12000008,South East,region,26/06/2020,67,8,,
E12000008,South East,region,25/06/2020,64,9,,
E12000008,South East,region,24/06/2020,45,10,,
E12000008,South East,region,23/06/2020,60,7,,
E12000008,South East,region,22/06/2020,79,6,,
E12000008,South East,region,21/06/2020,68,6,,
E12000008,South East,region,20/06/2020,64,7,,
E12000008,South East,region,19/06/2020,79,9,,
E12000008,South East,region,18/06/2020,74,5,,
E12000008,South East,region,17/06/2020,86,10,,
E12000008,South East,region,16/06/2020,98,13,,
E12000008,South East,region,15/06/2020,98,7,,
E12000008,South East,region,14/06/2020,73,10,,
E12000008,South East,region,13/06/2020,67,11,,
E12000008,South East,region,12/06/2020,83,8,,
E12000008,South East,region,11/06/2020,94,9,,
E12000008,South East,region,10/06/2020,124,15,,
E12000008,South East,region,09/06/2020,114,17,,
E12000008,South East,region,08/06/2020,122,12,,
E12000008,South East,region,07/06/2020,62,15,,
E12000008,South East,region,06/06/2020,85,11,,
E12000008,South East,region,05/06/2020,141,16,,
E12000008,South East,region,04/06/2020,157,19,,
E12000008,South East,region,03/06/2020,138,21,,
E12000008,South East,region,02/06/2020,221,26,,
E12000008,South East,region,01/06/2020,185,19,,
E12000008,South East,region,31/05/2020,137,19,,
E12000008,South East,region,30/05/2020,133,23,,
E12000008,South East,region,29/05/2020,165,24,,
E12000008,South East,region,28/05/2020,200,22,,
E12000008,South East,region,27/05/2020,203,25,,
E12000008,South East,region,26/05/2020,181,29,,
E12000008,South East,region,25/05/2020,187,16,,
E12000008,South East,region,24/05/2020,150,26,,
E12000008,South East,region,23/05/2020,122,32,,
E12000008,South East,region,22/05/2020,247,38,,
E12000008,South East,region,21/05/2020,306,18,,
E12000008,South East,region,20/05/2020,341,40,,
E12000008,South East,region,19/05/2020,385,29,,
E12000008,South East,region,18/05/2020,359,32,,
E12000008,South East,region,17/05/2020,222,30,,
E12000008,South East,region,16/05/2020,192,33,,
E12000008,South East,region,15/05/2020,263,38,,
E12000008,South East,region,14/05/2020,294,49,,
E12000008,South East,region,13/05/2020,490,38,,
E12000008,South East,region,12/05/2020,415,44,,
E12000008,South East,region,11/05/2020,481,39,,
E12000008,South East,region,10/05/2020,311,32,,
E12000008,South East,region,09/05/2020,248,55,,
E12000008,South East,region,08/05/2020,352,43,,
E12000008,South East,region,07/05/2020,419,47,,
E12000008,South East,region,06/05/2020,447,42,,
E12000008,South East,region,05/05/2020,474,51,,
E12000008,South East,region,04/05/2020,490,60,,
E12000008,South East,region,03/05/2020,365,32,,
E12000008,South East,region,02/05/2020,421,56,,
E12000008,South East,region,01/05/2020,524,75,,
E12000008,South East,region,30/04/2020,647,56,,
E12000008,South East,region,29/04/2020,693,69,,
E12000008,South East,region,28/04/2020,660,68,,
E12000008,South East,region,27/04/2020,554,61,,
E12000008,South East,region,26/04/2020,498,76,,
E12000008,South East,region,25/04/2020,516,91,,
E12000008,South East,region,24/04/2020,657,93,,
E12000008,South East,region,23/04/2020,680,88,,
E12000008,South East,region,22/04/2020,694,84,,
E12000008,South East,region,21/04/2020,632,90,,
E12000008,South East,region,20/04/2020,485,115,,
E12000008,South East,region,19/04/2020,414,110,,
E12000008,South East,region,18/04/2020,519,78,,
E12000008,South East,region,17/04/2020,699,108,,
E12000008,South East,region,16/04/2020,656,89,,
E12000008,South East,region,15/04/2020,711,88,,
E12000008,South East,region,14/04/2020,549,97,,
E12000008,South East,region,13/04/2020,578,102,,
E12000008,South East,region,12/04/2020,474,116,,
E12000008,South East,region,11/04/2020,381,110,,
E12000008,South East,region,10/04/2020,574,110,,
E12000008,South East,region,09/04/2020,522,128,,
E12000008,South East,region,08/04/2020,558,111,,
E12000008,South East,region,07/04/2020,702,118,,
E12000008,South East,region,06/04/2020,587,102,,
E12000008,South East,region,05/04/2020,422,103,,
E12000008,South East,region,04/04/2020,456,114,,
E12000008,South East,region,03/04/2020,511,83,,
E12000008,South East,region,02/04/2020,477,81,,
E12000008,South East,region,01/04/2020,539,83,,
E12000008,South East,region,31/03/2020,470,70,,
E12000008,South East,region,30/03/2020,473,73,,
E12000008,South East,region,29/03/2020,294,60,,
E12000008,South East,region,28/03/2020,337,42,,
E12000008,South East,region,27/03/2020,326,46,,
E12000008,South East,region,26/03/2020,320,45,,
E12000008,South East,region,25/03/2020,303,39,,
E12000008,South East,region,24/03/2020,235,30,,
E12000008,South East,region,23/03/2020,280,26,,
E12000008,South East,region,22/03/2020,169,27,,
E12000008,South East,region,21/03/2020,130,14,,
E12000008,South East,region,20/03/2020,125,15,,
E12000008,South East,region,19/03/2020,126,8,,
E12000008,South East,region,18/03/2020,123,13,,
E12000008,South East,region,17/03/2020,89,8,,
E12000008,South East,region,16/03/2020,78,8,,
E12000008,South East,region,15/03/2020,53,8,,
E12000008,South East,region,14/03/2020,41,3,,
E12000008,South East,region,13/03/2020,55,2,,
E12000008,South East,region,12/03/2020,86,0,,
E12000008,South East,region,11/03/2020,49,1,,
E12000008,South East,region,10/03/2020,34,1,,
E12000008,South East,region,09/03/2020,23,1,,
E12000008,South East,region,08/03/2020,9,1,,
E12000008,South East,region,07/03/2020,5,0,,
E12000008,South East,region,06/03/2020,16,0,,
E12000008,South East,region,05/03/2020,4,2,,
E12000008,South East,region,04/03/2020,7,0,,
E12000008,South East,region,03/03/2020,10,1,,
E12000008,South East,region,02/03/2020,1,,,
E12000008,South East,region,01/03/2020,0,,,
E12000008,South East,region,29/02/2020,0,,,
E12000008,South East,region,28/02/2020,1,,,
E12000008,South East,region,27/02/2020,3,,,
E12000008,South East,region,26/02/2020,0,,,
E12000008,South East,region,25/02/2020,0,,,
E12000008,South East,region,24/02/2020,1,,,
E12000008,South East,region,23/02/2020,1,,,
E12000008,South East,region,22/02/2020,0,,,
E12000008,South East,region,21/02/2020,0,,,
E12000008,South East,region,20/02/2020,0,,,
E12000008,South East,region,19/02/2020,0,,,
E12000008,South East,region,18/02/2020,0,,,
E12000008,South East,region,17/02/2020,0,,,
E12000008,South East,region,16/02/2020,0,,,
E12000008,South East,region,15/02/2020,0,,,
E12000008,South East,region,14/02/2020,0,,,
E12000008,South East,region,13/02/2020,0,,,
E12000008,South East,region,12/02/2020,0,,,
E12000008,South East,region,11/02/2020,0,,,
E12000008,South East,region,10/02/2020,0,,,
E12000008,South East,region,09/02/2020,1,,,
E12000008,South East,region,08/02/2020,3,,,
E12000008,South East,region,07/02/2020,0,,,
E12000008,South East,region,06/02/2020,0,,,
E12000008,South East,region,05/02/2020,1,,,
E12000008,South East,region,04/02/2020,0,,,
E12000008,South East,region,03/02/2020,5,,,
E12000009,South West,region,17/05/2023,76,,16,18
E12000009,South West,region,16/05/2023,104,,18,22
E12000009,South West,region,15/05/2023,122,0,14,24
E12000009,South West,region,14/05/2023,119,4,6,9
E12000009,South West,region,13/05/2023,82,3,28,81
E12000009,South West,region,12/05/2023,89,5,20,25
E12000009,South West,region,11/05/2023,138,5,20,25
E12000009,South West,region,10/05/2023,144,4,20,18
E12000009,South West,region,09/05/2023,158,5,18,26
E12000009,South West,region,08/05/2023,142,6,1,2
E12000009,South West,region,07/05/2023,119,3,9,14
E12000009,South West,region,06/05/2023,85,5,9,19
E12000009,South West,region,05/05/2023,130,4,15,29
E12000009,South West,region,04/05/2023,171,10,20,21
E12000009,South West,region,03/05/2023,158,5,23,45
E12000009,South West,region,02/05/2023,202,7,23,30
E12000009,South West,region,01/05/2023,196,5,5,8
E12000009,South West,region,30/04/2023,136,5,10,4
E12000009,South West,region,29/04/2023,139,8,18,42
E12000009,South West,region,28/04/2023,183,7,19,35
E12000009,South West,region,27/04/2023,157,7,29,39
E12000009,South West,region,26/04/2023,183,8,15,36
E12000009,South West,region,25/04/2023,200,6,14,26
E12000009,South West,region,24/04/2023,203,9,14,17
E12000009,South West,region,23/04/2023,153,9,7,15
E12000009,South West,region,22/04/2023,131,12,29,70
E12000009,South West,region,21/04/2023,141,10,14,28
E12000009,South West,region,20/04/2023,140,8,27,35
E12000009,South West,region,19/04/2023,180,8,29,42
E12000009,South West,region,18/04/2023,197,7,22,39
E12000009,South West,region,17/04/2023,197,7,22,32
E12000009,South West,region,16/04/2023,181,11,0,0
E12000009,South West,region,15/04/2023,142,5,3,5
E12000009,South West,region,14/04/2023,160,9,0,4
E12000009,South West,region,13/04/2023,193,13,14,17
E12000009,South West,region,12/04/2023,216,14,10,12
E12000009,South West,region,11/04/2023,266,12,11,22
E12000009,South West,region,10/04/2023,230,14,5,3
E12000009,South West,region,09/04/2023,162,13,0,0
E12000009,South West,region,08/04/2023,167,10,2,4
E12000009,South West,region,07/04/2023,186,13,1,0
E12000009,South West,region,06/04/2023,191,13,12,15
E12000009,South West,region,05/04/2023,255,9,12,20
E12000009,South West,region,04/04/2023,216,15,9,14
E12000009,South West,region,03/04/2023,266,9,6,17
E12000009,South West,region,02/04/2023,224,6,0,1
E12000009,South West,region,01/04/2023,196,10,1,7
E12000009,South West,region,31/03/2023,253,10,9,14
E12000009,South West,region,30/03/2023,333,15,2,2
E12000009,South West,region,29/03/2023,345,17,12,15
E12000009,South West,region,28/03/2023,379,13,10,20
E12000009,South West,region,27/03/2023,440,11,9,10
E12000009,South West,region,26/03/2023,328,9,3,12
E12000009,South West,region,25/03/2023,269,8,17,37
E12000009,South West,region,24/03/2023,408,8,3,6
E12000009,South West,region,23/03/2023,407,8,9,25
E12000009,South West,region,22/03/2023,484,14,7,14
E12000009,South West,region,21/03/2023,434,15,8,26
E12000009,South West,region,20/03/2023,548,10,9,15
E12000009,South West,region,19/03/2023,427,12,0,5
E12000009,South West,region,18/03/2023,389,18,8,31
E12000009,South West,region,17/03/2023,381,6,5,8
E12000009,South West,region,16/03/2023,478,16,5,13
E12000009,South West,region,15/03/2023,468,9,19,43
E12000009,South West,region,14/03/2023,556,12,6,9
E12000009,South West,region,13/03/2023,579,15,4,14
E12000009,South West,region,12/03/2023,427,12,4,15
E12000009,South West,region,11/03/2023,304,16,20,32
E12000009,South West,region,10/03/2023,380,12,15,26
E12000009,South West,region,09/03/2023,465,11,9,22
E12000009,South West,region,08/03/2023,440,13,12,20
E12000009,South West,region,07/03/2023,456,14,7,10
E12000009,South West,region,06/03/2023,516,14,10,21
E12000009,South West,region,05/03/2023,323,10,5,10
E12000009,South West,region,04/03/2023,275,17,38,51
E12000009,South West,region,03/03/2023,359,8,16,11
E12000009,South West,region,02/03/2023,375,5,21,29
E12000009,South West,region,01/03/2023,385,10,4,21
E12000009,South West,region,28/02/2023,371,7,7,13
E12000009,South West,region,27/02/2023,455,14,5,14
E12000009,South West,region,26/02/2023,293,9,9,21
E12000009,South West,region,25/02/2023,305,12,26,67
E12000009,South West,region,24/02/2023,303,13,4,20
E12000009,South West,region,23/02/2023,366,16,21,37
E12000009,South West,region,22/02/2023,421,14,13,30
E12000009,South West,region,21/02/2023,383,9,13,23
E12000009,South West,region,20/02/2023,418,17,13,24
E12000009,South West,region,19/02/2023,315,14,6,5
E12000009,South West,region,18/02/2023,278,13,36,88
E12000009,South West,region,17/02/2023,387,17,15,29
E12000009,South West,region,16/02/2023,425,7,27,50
E12000009,South West,region,15/02/2023,422,12,19,42
E12000009,South West,region,14/02/2023,454,10,18,62
E12000009,South West,region,13/02/2023,482,8,9,44
E12000009,South West,region,12/02/2023,365,9,15,35
E12000009,South West,region,11/02/2023,270,5,65,172
E12000009,South West,region,10/02/2023,325,13,36,59
E12000009,South West,region,09/02/2023,338,8,46,81
E12000009,South West,region,08/02/2023,377,14,43,77
E12000009,South West,region,07/02/2023,384,11,24,40
E12000009,South West,region,06/02/2023,418,4,8,45
E12000009,South West,region,05/02/2023,308,11,12,30
E12000009,South West,region,04/02/2023,298,8,60,113
E12000009,South West,region,03/02/2023,335,11,13,52
E12000009,South West,region,02/02/2023,323,9,27,36
E12000009,South West,region,01/02/2023,384,5,41,79
E12000009,South West,region,31/01/2023,395,10,47,48
E12000009,South West,region,30/01/2023,380,9,13,32
E12000009,South West,region,29/01/2023,249,11,2,4
E12000009,South West,region,28/01/2023,257,11,61,134
E12000009,South West,region,27/01/2023,289,6,32,49
E12000009,South West,region,26/01/2023,262,5,55,79
E12000009,South West,region,25/01/2023,241,8,26,58
E12000009,South West,region,24/01/2023,266,6,33,60
E12000009,South West,region,23/01/2023,258,11,32,45
E12000009,South West,region,22/01/2023,208,6,1,18
E12000009,South West,region,21/01/2023,166,12,71,208
E12000009,South West,region,20/01/2023,200,12,37,70
E12000009,South West,region,19/01/2023,199,8,46,80
E12000009,South West,region,18/01/2023,168,9,24,46
E12000009,South West,region,17/01/2023,220,12,41,40
E12000009,South West,region,16/01/2023,268,19,30,68
E12000009,South West,region,15/01/2023,164,7,14,32
E12000009,South West,region,14/01/2023,144,17,73,147
E12000009,South West,region,13/01/2023,206,18,34,55
E12000009,South West,region,12/01/2023,218,13,62,80
E12000009,South West,region,11/01/2023,278,7,25,41
E12000009,South West,region,10/01/2023,302,14,43,66
E12000009,South West,region,09/01/2023,400,21,46,51
E12000009,South West,region,08/01/2023,266,25,5,19
E12000009,South West,region,07/01/2023,263,13,111,203
E12000009,South West,region,06/01/2023,405,16,40,38
E12000009,South West,region,05/01/2023,526,33,21,34
E12000009,South West,region,04/01/2023,638,21,41,44
E12000009,South West,region,03/01/2023,715,17,41,54
E12000009,South West,region,02/01/2023,648,19,1,3
E12000009,South West,region,01/01/2023,448,24,0,0
E12000009,South West,region,31/12/2022,518,23,5,19
E12000009,South West,region,30/12/2022,762,31,22,28
E12000009,South West,region,29/12/2022,1013,23,35,75
E12000009,South West,region,28/12/2022,1124,22,48,55
E12000009,South West,region,27/12/2022,855,26,0,2
E12000009,South West,region,26/12/2022,607,21,0,3
E12000009,South West,region,25/12/2022,508,23,0,2
